File,Line,InstancesCountPerLine,FeatureCountPerLine,Content,L3_L1_List,L3_L1_Tuple,CleanedL3_L1_List,CleanedL3_L1_Tuple,Count_CleanedL3_L1_Tuple,NormCount_CleanedL3_L1_Tuple,R1_R3_List,R1_R3_Tuple,CleanedR1_R3_List,CleanedR1_R3_Tuple,Count_CleanedR1_R3_Tuple,NormCount_CleanedR1_R3_Tuple,L3,Cleaned_L3,L3_Count,L3_Norm_Count,L2,Cleaned_L2,L2_Count,L2_Norm_Count,L1,Cleaned_L1,L1_Count,L1_Norm_Count,R1,Cleaned_R1,R1_Count,R1_Norm_Count,R2,Cleaned_R2,R2_Count,R2_Norm_Count,R3,Cleaned_R3,R3_Count,R3_Norm_Count
ATL_se0_ag1_m_01_1,214,1,1,N- you done came to find some more shit.,"[nan, 'N-', 'you']","(nan, 'N-', 'you')","['n-', 'you']","('n-', 'you')",1.0,0.07246093268814119,"['came', 'to', 'find']","('came', 'to', 'find')","['came', 'to', 'find']","('came', 'to', 'find')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,N-,n,1.0,0.07246093268814119,you,you,18.0,1.3042967883865415,came,came,1.0,0.07246093268814119,to,to,11.0,0.7970702595695531,find,find,1.0,0.07246093268814119
ATL_se0_ag1_m_03_1,2091,1,1,"I'm like, come on, man, not agai- y'all done already jumped- come on, man.","['not', 'agai-', ""y'all""]","('not', 'agai-', ""y'all"")","['not', 'agai-', ""y'all""]","('not', 'agai-', ""y'all"")",1.0,0.07246093268814119,"['already', 'jumped-', 'come']","('already', 'jumped-', 'come')","['already', 'jumped-', 'come']","('already', 'jumped-', 'come')",1.0,0.07246093268814119,not,not,1.0,0.07246093268814119,agai-,agai,1.0,0.07246093268814119,y'all,y'all,1.0,0.07246093268814119,already,already,2.0,0.14492186537628238,jumped-,jumped,1.0,0.07246093268814119,come,come,1.0,0.07246093268814119
ATL_se0_ag1_m_04_1,650,1,1,before they even realize what you got. And a lot of people- I done had people,"['of', 'people-', 'I']","('of', 'people-', 'I')","['of', 'people-', 'i']","('of', 'people-', 'i')",1.0,0.07246093268814119,"['had', 'people', nan]","('had', 'people', nan)","['had', 'people']","('had', 'people')",1.0,0.07246093268814119,of,of,2.0,0.14492186537628238,people-,people,3.0,0.21738279806442357,I,i,35.0,2.5361326440849417,had,had,7.0,0.5072265288169884,people,people,1.0,0.07246093268814119,,,25.0,1.8115233172035299
ATL_se0_ag1_m_04_1,686,1,1,Hold up now cause I- I done been to a couple your shows. I haven't been to all of 'em,"['cause', 'I-', 'I']","('cause', 'I-', 'I')","['cause', 'i-', 'i']","('cause', 'i-', 'i')",1.0,0.07246093268814119,"['been', 'to', 'a']","('been', 'to', 'a')","['been', 'to', 'a']","('been', 'to', 'a')",1.0,0.07246093268814119,cause,cause,2.0,0.14492186537628238,I-,i,4.0,0.28984373075256475,I,i,35.0,2.5361326440849417,been,been,7.0,0.5072265288169884,to,to,11.0,0.7970702595695531,a,a,3.0,0.21738279806442357
ATL_se0_ag1_m_04_2,245,1,1,"I mean, nobody had done been, um, coming to you tryna push that","['mean,', 'nobody', 'had']","('mean,', 'nobody', 'had')","['mean', 'nobody', 'had']","('mean', 'nobody', 'had')",1.0,0.07246093268814119,"['been,', 'um,', 'coming']","('been,', 'um,', 'coming')","['been', 'um', 'coming']","('been', 'um', 'coming')",1.0,0.07246093268814119,"mean,",mean,1.0,0.07246093268814119,nobody,nobody,1.0,0.07246093268814119,had,had,6.0,0.43476559612884713,"been,",been,7.0,0.5072265288169884,"um,",um,1.0,0.07246093268814119,coming,coming,1.0,0.07246093268814119
ATL_se0_ag1_m_05_1,659,1,1,I done did a few folks,"[nan, nan, 'I']","(nan, nan, 'I')",['i'],"('i',)",7.0,0.5072265288169884,"['did', 'a', 'few']","('did', 'a', 'few')","['did', 'a', 'few']","('did', 'a', 'few')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,I,i,35.0,2.5361326440849417,did,did,10.0,0.7246093268814119,a,a,6.0,0.43476559612884713,few,few,1.0,0.07246093268814119
ATL_se0_ag1_m_05_1,1080,1,1,"uh, you done went out let's say a night after that as well too,","[nan, 'uh,', 'you']","(nan, 'uh,', 'you')","['uh', 'you']","('uh', 'you')",1.0,0.07246093268814119,"['went', 'out', ""let's""]","('went', 'out', ""let's"")","['went', 'out', ""let's""]","('went', 'out', ""let's"")",1.0,0.07246093268814119,,,40.0,2.8984373075256475,"uh,",uh,2.0,0.14492186537628238,you,you,18.0,1.3042967883865415,went,went,7.0,0.5072265288169884,out,out,2.0,0.14492186537628238,let's,let's,1.0,0.07246093268814119
ATL_se0_ag2_m_01_1,593,1,1,"It gets rogue because you done depressed yourself so much,","['rogue', 'because', 'you']","('rogue', 'because', 'you')","['rogue', 'because', 'you']","('rogue', 'because', 'you')",1.0,0.07246093268814119,"['depressed', 'yourself', 'so']","('depressed', 'yourself', 'so')","['depressed', 'yourself', 'so']","('depressed', 'yourself', 'so')",1.0,0.07246093268814119,rogue,rogue,1.0,0.07246093268814119,because,because,2.0,0.14492186537628238,you,you,18.0,1.3042967883865415,depressed,depressed,1.0,0.07246093268814119,yourself,yourself,1.0,0.07246093268814119,so,so,2.0,0.14492186537628238
ATL_se0_ag2_m_02_1,2088,1,1,you more than welcome. We pretty much done hit,"['We', 'pretty', 'much']","('We', 'pretty', 'much')","['we', 'pretty', 'much']","('we', 'pretty', 'much')",1.0,0.07246093268814119,"['hit', nan, nan]","('hit', nan, nan)",['hit'],"('hit',)",1.0,0.07246093268814119,We,we,2.0,0.14492186537628238,pretty,pretty,1.0,0.07246093268814119,much,much,1.0,0.07246093268814119,hit,hit,2.0,0.14492186537628238,,,8.0,0.5796874615051295,,,25.0,1.8115233172035299
ATL_se0_ag2_m_03_1,370,1,1,you feel me. It's- it's a lot of people that done got influenced from Atlanta cause Atlanta was like,"['of', 'people', 'that']","('of', 'people', 'that')","['of', 'people', 'that']","('of', 'people', 'that')",1.0,0.07246093268814119,"['got', 'influenced', 'from']","('got', 'influenced', 'from')","['got', 'influenced', 'from']","('got', 'influenced', 'from')",1.0,0.07246093268814119,of,of,2.0,0.14492186537628238,people,people,3.0,0.21738279806442357,that,that,1.0,0.07246093268814119,got,got,10.0,0.7246093268814119,influenced,influenced,1.0,0.07246093268814119,from,from,2.0,0.14492186537628238
ATL_se0_ag2_m_03_1,492,1,1,the Migos kind of just really highlighting some shit we done already known.,"['some', 'shit', 'we']","('some', 'shit', 'we')","['some', 'shit', 'we']","('some', 'shit', 'we')",1.0,0.07246093268814119,"['already', 'known.', nan]","('already', 'known.', nan)","['already', 'known']","('already', 'known')",1.0,0.07246093268814119,some,some,2.0,0.14492186537628238,shit,shit,1.0,0.07246093268814119,we,we,4.0,0.28984373075256475,already,already,2.0,0.14492186537628238,known.,known,1.0,0.07246093268814119,,,25.0,1.8115233172035299
ATL_se0_ag2_m_03_1,687,2,1,"that weed, I done- I done got a little edge on that shit, you know what I mean, unless I'm'a just blow it","['I', 'done-', 'I']","('I', 'done-', 'I')","['i', 'done-', 'i']","('i', 'done-', 'i')",1.0,0.07246093268814119,"['got', 'a', 'little']","('got', 'a', 'little')","['got', 'a', 'little']","('got', 'a', 'little')",1.0,0.07246093268814119,I,i,7.0,0.5072265288169884,done-,done,2.0,0.14492186537628238,I,i,35.0,2.5361326440849417,got,got,10.0,0.7246093268814119,a,a,6.0,0.43476559612884713,little,little,1.0,0.07246093268814119
ATL_se0_ag2_m_03_1,1514,1,1,"l- let me call your auntie. Nigga, you supposed to know this shit. Bitch, you done went to- to the- to the mother fucking","['shit.', 'Bitch,', 'you']","('shit.', 'Bitch,', 'you')","['shit', 'bitch', 'you']","('shit', 'bitch', 'you')",1.0,0.07246093268814119,"['went', 'to-', 'to']","('went', 'to-', 'to')","['went', 'to-', 'to']","('went', 'to-', 'to')",1.0,0.07246093268814119,shit.,shit,3.0,0.21738279806442357,"Bitch,",bitch,1.0,0.07246093268814119,you,you,18.0,1.3042967883865415,went,went,7.0,0.5072265288169884,to-,to,11.0,0.7970702595695531,to,to,3.0,0.21738279806442357
ATL_se0_ag2_m_03_1,1784,1,1,"I done hit the blunt, like I don't feel that shit right now.","[nan, nan, 'I']","(nan, nan, 'I')",['i'],"('i',)",7.0,0.5072265288169884,"['hit', 'the', 'blunt,']","('hit', 'the', 'blunt,')","['hit', 'the', 'blunt']","('hit', 'the', 'blunt')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,I,i,35.0,2.5361326440849417,hit,hit,2.0,0.14492186537628238,the,the,5.0,0.36230466344070594,"blunt,",blunt,1.0,0.07246093268814119
ATL_se0_ag2_m_03_1,2007,1,1,"oh, this nigga done played me, bruh.","['oh,', 'this', 'nigga']","('oh,', 'this', 'nigga')","['oh', 'this', 'nigga']","('oh', 'this', 'nigga')",1.0,0.07246093268814119,"['played', 'me,', 'bruh.']","('played', 'me,', 'bruh.')","['played', 'me', 'bruh']","('played', 'me', 'bruh')",1.0,0.07246093268814119,"oh,",oh,1.0,0.07246093268814119,this,this,2.0,0.14492186537628238,nigga,nigga,1.0,0.07246093268814119,played,played,1.0,0.07246093268814119,"me,",me,4.0,0.28984373075256475,bruh.,bruh,1.0,0.07246093268814119
ATL_se0_ag2_m_03_1,2141,1,1,"The street grind is strong, you feel me, but it all depend on how your street grind is. Now I seen niggas done blew","['I', 'seen', 'niggas']","('I', 'seen', 'niggas')","['i', 'seen', 'niggas']","('i', 'seen', 'niggas')",1.0,0.07246093268814119,"['blew', nan, nan]","('blew', nan, nan)",['blew'],"('blew',)",1.0,0.07246093268814119,I,i,7.0,0.5072265288169884,seen,seen,2.0,0.14492186537628238,niggas,niggas,1.0,0.07246093268814119,blew,blew,1.0,0.07246093268814119,,,8.0,0.5796874615051295,,,25.0,1.8115233172035299
ATL_se0_ag2_m_03_1,2142,1,1,"off of that street grind shit, you feel me. I done seen niggas like, you know what I mean,","['feel', 'me.', 'I']","('feel', 'me.', 'I')","['feel', 'me', 'i']","('feel', 'me', 'i')",1.0,0.07246093268814119,"['seen', 'niggas', 'like,']","('seen', 'niggas', 'like,')","['seen', 'niggas', 'like']","('seen', 'niggas', 'like')",1.0,0.07246093268814119,feel,feel,1.0,0.07246093268814119,me.,me,1.0,0.07246093268814119,I,i,35.0,2.5361326440849417,seen,seen,5.0,0.36230466344070594,niggas,niggas,1.0,0.07246093268814119,"like,",like,1.0,0.07246093268814119
ATL_se0_ag2_m_03_1,2190,5,1,"I done s- I done- I done s- I done seen- I done heard your shit on a couple of niggas' shit, and niggas really wasn't spitting shit.","['done', 'seen-', 'I']","('done', 'seen-', 'I')","['done', 'seen-', 'i']","('done', 'seen-', 'i')",1.0,0.07246093268814119,"['heard', 'your', 'shit']","('heard', 'your', 'shit')","['heard', 'your', 'shit']","('heard', 'your', 'shit')",1.0,0.07246093268814119,done,done,2.0,0.14492186537628238,seen-,seen,2.0,0.14492186537628238,I,i,35.0,2.5361326440849417,heard,heard,1.0,0.07246093268814119,your,your,2.0,0.14492186537628238,shit,shit,1.0,0.07246093268814119
DCA_se1_ag1_f_02_1,1274,1,1,cause I done holler at her back.,"[nan, 'cause', 'I']","(nan, 'cause', 'I')","['cause', 'i']","('cause', 'i')",2.0,0.14492186537628238,"['holler', 'at', 'her']","('holler', 'at', 'her')","['holler', 'at', 'her']","('holler', 'at', 'her')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,cause,cause,2.0,0.14492186537628238,I,i,35.0,2.5361326440849417,holler,holler,2.0,0.14492186537628238,at,at,3.0,0.21738279806442357,her,her,1.0,0.07246093268814119
DCA_se1_ag1_f_02_1,1323,1,1,You done did all the work like you said. I did this. I did this. She won't let you read your library books or nothing.,"[nan, nan, 'You']","(nan, nan, 'You')",['you'],"('you',)",5.0,0.36230466344070594,"['did', 'all', 'the']","('did', 'all', 'the')","['did', 'all', 'the']","('did', 'all', 'the')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,You,you,18.0,1.3042967883865415,did,did,10.0,0.7246093268814119,all,all,4.0,0.28984373075256475,the,the,2.0,0.14492186537628238
DCA_se1_ag1_f_02_1,1445,1,1,She done make us-,"[nan, nan, 'She']","(nan, nan, 'She')",['she'],"('she',)",3.0,0.21738279806442357,"['make', 'us-', nan]","('make', 'us-', nan)","['make', 'us-']","('make', 'us-')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,She,she,7.0,0.5072265288169884,make,make,1.0,0.07246093268814119,us-,us,2.0,0.14492186537628238,,,25.0,1.8115233172035299
DCA_se1_ag1_m_03_1,983,2,2,"Cause they had done got the ruby, and they had done put it back.","['Cause', 'they', 'had']","('Cause', 'they', 'had')","['cause', 'they', 'had']","('cause', 'they', 'had')",1.0,0.07246093268814119,"['got', 'the', 'ruby,']","('got', 'the', 'ruby,')","['got', 'the', 'ruby']","('got', 'the', 'ruby')",1.0,0.07246093268814119,Cause,cause,2.0,0.14492186537628238,they,they,4.0,0.28984373075256475,had,had,6.0,0.43476559612884713,got,got,10.0,0.7246093268814119,the,the,5.0,0.36230466344070594,"ruby,",ruby,1.0,0.07246093268814119
DCA_se1_ag1_m_03_1,983,2,2,"Cause they had done got the ruby, and they had done put it back.","['and', 'they', 'had']","('and', 'they', 'had')","['and', 'they', 'had']","('and', 'they', 'had')",1.0,0.07246093268814119,"['put', 'it', 'back.']","('put', 'it', 'back.')","['put', 'it', 'back']","('put', 'it', 'back')",1.0,0.07246093268814119,and,and,3.0,0.21738279806442357,they,they,4.0,0.28984373075256475,had,had,6.0,0.43476559612884713,put,put,4.0,0.28984373075256475,it,it,7.0,0.5072265288169884,back.,back,1.0,0.07246093268814119
DCA_se1_ag1_m_03_1,1203,2,1,they done done in with Linc.,"[nan, 'they', 'done']","(nan, 'they', 'done')","['they', 'done']","('they', 'done')",1.0,0.07246093268814119,"['in', 'with', 'Linc.']","('in', 'with', 'Linc.')","['in', 'with', 'linc']","('in', 'with', 'linc')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,they,they,4.0,0.28984373075256475,done,done,1.0,0.07246093268814119,in,in,1.0,0.07246093268814119,with,with,2.0,0.14492186537628238,Linc.,linc,1.0,0.07246093268814119
DCA_se1_ag4_m_01_1,14,1,1,"One other game we played, I done forgot the name of it now. Uh..","['we', 'played,', 'I']","('we', 'played,', 'I')","['we', 'played', 'i']","('we', 'played', 'i')",1.0,0.07246093268814119,"['forgot', 'the', 'name']","('forgot', 'the', 'name')","['forgot', 'the', 'name']","('forgot', 'the', 'name')",3.0,0.21738279806442357,we,we,2.0,0.14492186537628238,"played,",played,1.0,0.07246093268814119,I,i,35.0,2.5361326440849417,forgot,forgot,4.0,0.28984373075256475,the,the,5.0,0.36230466344070594,name,name,4.0,0.28984373075256475
DCA_se1_ag4_m_01_1,59,1,1,you done automatically won your points then.,"[nan, nan, 'you']","(nan, nan, 'you')",['you'],"('you',)",5.0,0.36230466344070594,"['automatically', 'won', 'your']","('automatically', 'won', 'your')","['automatically', 'won', 'your']","('automatically', 'won', 'your')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,you,you,18.0,1.3042967883865415,automatically,automatically,1.0,0.07246093268814119,won,won,1.0,0.07246093268814119,your,your,2.0,0.14492186537628238
DCA_se1_ag4_m_01_1,105,1,1,"this crime story, but I done forgot the name of it!","['story,', 'but', 'I']","('story,', 'but', 'I')","['story', 'but', 'i']","('story', 'but', 'i')",1.0,0.07246093268814119,"['forgot', 'the', 'name']","('forgot', 'the', 'name')","['forgot', 'the', 'name']","('forgot', 'the', 'name')",3.0,0.21738279806442357,"story,",story,1.0,0.07246093268814119,but,but,3.0,0.21738279806442357,I,i,35.0,2.5361326440849417,forgot,forgot,4.0,0.28984373075256475,the,the,5.0,0.36230466344070594,name,name,4.0,0.28984373075256475
DCA_se1_ag4_m_01_1,251,1,1,"I done forgot the name of it, uh-","[nan, nan, 'I']","(nan, nan, 'I')",['i'],"('i',)",7.0,0.5072265288169884,"['forgot', 'the', 'name']","('forgot', 'the', 'name')","['forgot', 'the', 'name']","('forgot', 'the', 'name')",3.0,0.21738279806442357,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,I,i,35.0,2.5361326440849417,forgot,forgot,4.0,0.28984373075256475,the,the,5.0,0.36230466344070594,name,name,4.0,0.28984373075256475
DCA_se2_ag3_m_01_1,2578,1,1,"you know, you don't have enough money to pay for it. You done order all this food up, you know, and you don't have enough money to pay for it.","['for', 'it.', 'You']","('for', 'it.', 'You')","['for', 'it', 'you']","('for', 'it', 'you')",1.0,0.07246093268814119,"['order', 'all', 'this']","('order', 'all', 'this')","['order', 'all', 'this']","('order', 'all', 'this')",1.0,0.07246093268814119,for,for,2.0,0.14492186537628238,it.,it,1.0,0.07246093268814119,You,you,18.0,1.3042967883865415,order,order,1.0,0.07246093268814119,all,all,4.0,0.28984373075256475,this,this,4.0,0.28984373075256475
DCA_se2_ag3_m_02_1,582,1,1,"whatever his name was, I done forgot his name.","['name', 'was,', 'I']","('name', 'was,', 'I')","['name', 'was', 'i']","('name', 'was', 'i')",1.0,0.07246093268814119,"['forgot', 'his', 'name.']","('forgot', 'his', 'name.')","['forgot', 'his', 'name']","('forgot', 'his', 'name')",1.0,0.07246093268814119,name,name,1.0,0.07246093268814119,"was,",was,1.0,0.07246093268814119,I,i,35.0,2.5361326440849417,forgot,forgot,4.0,0.28984373075256475,his,his,1.0,0.07246093268814119,name.,name,4.0,0.28984373075256475
DCA_se3_ag1_f_04_1,720,1,1,She done holler at me all the time.,"[nan, nan, 'She']","(nan, nan, 'She')",['she'],"('she',)",3.0,0.21738279806442357,"['holler', 'at', 'me']","('holler', 'at', 'me')","['holler', 'at', 'me']","('holler', 'at', 'me')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,She,she,7.0,0.5072265288169884,holler,holler,2.0,0.14492186537628238,at,at,3.0,0.21738279806442357,me,me,2.0,0.14492186537628238
DCB_se1_ag2_f_02_1,2158,1,1,"Like people done got killed at go gos,","[nan, 'Like', 'people']","(nan, 'Like', 'people')","['like', 'people']","('like', 'people')",1.0,0.07246093268814119,"['got', 'killed', 'at']","('got', 'killed', 'at')","['got', 'killed', 'at']","('got', 'killed', 'at')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,Like,like,6.0,0.43476559612884713,people,people,2.0,0.14492186537628238,got,got,10.0,0.7246093268814119,killed,killed,1.0,0.07246093268814119,at,at,1.0,0.07246093268814119
DCB_se1_ag2_m_01_1,258,1,1,she done got honor roll since,"[nan, nan, 'she']","(nan, nan, 'she')",['she'],"('she',)",3.0,0.21738279806442357,"['got', 'honor', 'roll']","('got', 'honor', 'roll')","['got', 'honor', 'roll']","('got', 'honor', 'roll')",1.0,0.07246093268814119,,,40.0,2.8984373075256475,,,21.0,1.5216795864509651,she,she,7.0,0.5072265288169884,got,got,10.0,0.7246093268814119,honor,honor,1.0,0.07246093268814119,roll,roll,1.0,0.07246093268814119
DCB_se1_ag2_m_01_1,442,1,1,I don't- I done did a couple of romantic things.,"['I', ""don't-"", 'I']","('I', ""don't-"", 'I')","['i', ""don't-"", 'i']","('i', ""don't-"", 'i')",1.0,0.07246093268814119,"['did', 'a', 'couple']","('did', 'a', 'couple')","['did', 'a', 'couple']","('did', 'a', 'couple')",1.0,0.07246093268814119,I,i,7.0,0.5072265288169884,don't-,don't,1.0,0.07246093268814119,I,i,35.0,2.5361326440849417,did,did,10.0,0.7246093268814119,a,a,6.0,0.43476559612884713,couple,couple,1.0,0.07246093268814119
DCB_se1_ag2_m_01_1,448,1,1,See well I can't- she done did that.,"['I', ""can't-"", 'she']","('I', ""can't-"", 'she')","['i', ""can't-"", 'she']","('i', ""can't-"", 'she')",1.0,0.07246093268814119,"['did', 'that.', nan]","('did', 'that.', nan)","['did', 'that']","('did', 'that')",1.0,0.07246093268814119,I,i,7.0,0.5072265288169884,can't-,can't,1.0,0.07246093268814119,she,she,7.0,0.5072265288169884,did,did,10.0,0.7246093268814119,that.,that,3.0,0.21738279806442357,,,25.0,1.8115233172035299
DCB_se1_ag2_m_01_1,2741,1,1,"you understand that this shit this woman done did for me like she did so much shit for me like and I just grow to appreciate it, you know what I'm saying. Like at first,","['shit', 'this', 'woman']","('shit', 'this', 'woman')","['shit', 'this', 'woman']","('shit', 'this', 'woman')",1.0,0.07246093268814119,"['did', 'for', 'me']","('did', 'for', 'me')","['did', 'for', 'me']","('did', 'for', 'me')",1.0,0.07246093268814119,shit,shit,3.0,0.21738279806442357,this,this,2.0,0.14492186537628238,woman,woman,1.0,0.07246093268814119,did,did,10.0,0.7246093268814119,for,for,1.0,0.07246093268814119,me,me,2.0,0.14492186537628238
